#id;filename;obs_date
400;20000218_1251_mdiB_1_8879.fits;2000-02-18 12:51:02
401;20000218_1251_mdiB_3_8867.fits;2000-02-18 12:51:02
402;20000218_1251_mdiB_3_8876.fits;2000-02-18 12:51:02
403;20000219_1251_mdiB_1_8867.fits;2000-02-19 12:51:02
404;20000219_1251_mdiB_1_8869.fits;2000-02-19 12:51:02
405;20000219_1251_mdiB_1_8870.fits;2000-02-19 12:51:02
406;20000219_1251_mdiB_1_8872.fits;2000-02-19 12:51:02
407;20000219_1251_mdiB_1_8878.fits;2000-02-19 12:51:02
408;20000219_1251_mdiB_1_8879.fits;2000-02-19 12:51:02
409;20000219_1251_mdiB_3_8876.fits;2000-02-19 12:51:02
410;20000220_1251_mdiB_1_8869.fits;2000-02-20 12:51:02
411;20000220_1251_mdiB_1_8870.fits;2000-02-20 12:51:02
412;20000220_1251_mdiB_1_8872.fits;2000-02-20 12:51:02
413;20000220_1251_mdiB_1_8875.fits;2000-02-20 12:51:02
414;20000220_1251_mdiB_1_8876.fits;2000-02-20 12:51:02
415;20000220_1251_mdiB_1_8878.fits;2000-02-20 12:51:02
416;20000220_1251_mdiB_1_8879.fits;2000-02-20 12:51:02
417;20000220_1251_mdiB_1_8880.fits;2000-02-20 12:51:02
418;20000221_1201_mdiB_1_8869.fits;2000-02-21 12:01:02
419;20000221_1201_mdiB_1_8870.fits;2000-02-21 12:01:02
420;20000221_1201_mdiB_1_8872.fits;2000-02-21 12:01:02
421;20000221_1201_mdiB_1_8875.fits;2000-02-21 12:01:02
422;20000221_1201_mdiB_1_8876.fits;2000-02-21 12:01:02
423;20000221_1201_mdiB_1_8879.fits;2000-02-21 12:01:02
424;20000221_1201_mdiB_1_8880.fits;2000-02-21 12:01:02
425;20000221_1201_mdiB_1_8881.fits;2000-02-21 12:01:02
426;20000221_1201_mdiB_1_8882.fits;2000-02-21 12:01:02
427;20000223_1251_mdiB_1_8870.fits;2000-02-23 12:51:02
428;20000223_1251_mdiB_1_8875.fits;2000-02-23 12:51:02
429;20000223_1251_mdiB_1_8879.fits;2000-02-23 12:51:02
430;20000223_1251_mdiB_1_8881.fits;2000-02-23 12:51:02
431;20000223_1251_mdiB_1_8882.fits;2000-02-23 12:51:02
432;20000223_1251_mdiB_1_8883.fits;2000-02-23 12:51:02
433;20000223_1251_mdiB_1_8884.fits;2000-02-23 12:51:02
434;20000223_1251_mdiB_1_8885.fits;2000-02-23 12:51:02
435;20000223_1251_mdiB_1_8886.fits;2000-02-23 12:51:02
436;20000224_1251_mdiB_1_8875.fits;2000-02-24 12:51:02
437;20000224_1251_mdiB_1_8879.fits;2000-02-24 12:51:02
438;20000224_1251_mdiB_1_8881.fits;2000-02-24 12:51:02
439;20000224_1251_mdiB_1_8883.fits;2000-02-24 12:51:02
440;20000224_1251_mdiB_1_8885.fits;2000-02-24 12:51:02
441;20000224_1251_mdiB_1_8886.fits;2000-02-24 12:51:02
442;20000224_1251_mdiB_1_8888.fits;2000-02-24 12:51:02
443;20000224_1251_mdiB_1_8889.fits;2000-02-24 12:51:02
444;20000224_1251_mdiB_1_8890.fits;2000-02-24 12:51:02
445;20000224_1251_mdiB_2_8882.fits;2000-02-24 12:51:02
446;20000225_1251_mdiB_1_8875.fits;2000-02-25 12:51:02
447;20000225_1251_mdiB_1_8879.fits;2000-02-25 12:51:02
448;20000225_1251_mdiB_1_8881.fits;2000-02-25 12:51:02
449;20000225_1251_mdiB_1_8883.fits;2000-02-25 12:51:02
450;20000225_1251_mdiB_1_8885.fits;2000-02-25 12:51:02
451;20000225_1251_mdiB_1_8886.fits;2000-02-25 12:51:02
452;20000225_1251_mdiB_1_8888.fits;2000-02-25 12:51:02
453;20000225_1251_mdiB_1_8889.fits;2000-02-25 12:51:02
454;20000225_1251_mdiB_2_8882.fits;2000-02-25 12:51:02
455;20000225_1251_mdiB_2_8891.fits;2000-02-25 12:51:02
456;20000226_1251_mdiB_1_8875.fits;2000-02-26 12:51:02
457;20000226_1251_mdiB_1_8879.fits;2000-02-26 12:51:02
458;20000226_1251_mdiB_1_8881.fits;2000-02-26 12:51:02
459;20000226_1251_mdiB_1_8883.fits;2000-02-26 12:51:02
460;20000226_1251_mdiB_1_8885.fits;2000-02-26 12:51:02
461;20000226_1251_mdiB_1_8886.fits;2000-02-26 12:51:02
462;20000226_1251_mdiB_1_8888.fits;2000-02-26 12:51:02
463;20000226_1251_mdiB_1_8889.fits;2000-02-26 12:51:02
464;20000226_1251_mdiB_1_8890.fits;2000-02-26 12:51:02
465;20000226_1251_mdiB_1_8891.fits;2000-02-26 12:51:02
466;20000226_1251_mdiB_1_8892.fits;2000-02-26 12:51:02
467;20000226_1251_mdiB_1_8893.fits;2000-02-26 12:51:02
468;20000226_1251_mdiB_2_8882.fits;2000-02-26 12:51:02
469;20000227_1251_mdiB_1_8879.fits;2000-02-27 12:51:02
470;20000227_1251_mdiB_1_8881.fits;2000-02-27 12:51:02
471;20000227_1251_mdiB_1_8883.fits;2000-02-27 12:51:02
472;20000227_1251_mdiB_1_8886.fits;2000-02-27 12:51:02
473;20000227_1251_mdiB_1_8888.fits;2000-02-27 12:51:02
474;20000227_1251_mdiB_1_8889.fits;2000-02-27 12:51:02
475;20000227_1251_mdiB_1_8891.fits;2000-02-27 12:51:02
476;20000227_1251_mdiB_1_8892.fits;2000-02-27 12:51:02
477;20000227_1251_mdiB_1_8893.fits;2000-02-27 12:51:02
478;20000227_1251_mdiB_2_8882.fits;2000-02-27 12:51:02
479;20000228_1248_mdiB_1_8879.fits;2000-02-28 12:48:02
480;20000228_1248_mdiB_1_8881.fits;2000-02-28 12:48:02
481;20000228_1248_mdiB_1_8883.fits;2000-02-28 12:48:02
482;20000228_1248_mdiB_1_8886.fits;2000-02-28 12:48:02
483;20000228_1248_mdiB_1_8888.fits;2000-02-28 12:48:02
484;20000228_1248_mdiB_1_8889.fits;2000-02-28 12:48:02
485;20000228_1248_mdiB_1_8891.fits;2000-02-28 12:48:02
486;20000228_1248_mdiB_1_8892.fits;2000-02-28 12:48:02
487;20000228_1248_mdiB_1_8893.fits;2000-02-28 12:48:02
488;20000228_1248_mdiB_1_8894.fits;2000-02-28 12:48:02
489;20000228_1248_mdiB_2_8882.fits;2000-02-28 12:48:02
490;20000229_1251_mdiB_1_8882.fits;2000-02-29 12:51:02
491;20000229_1251_mdiB_1_8883.fits;2000-02-29 12:51:02
492;20000229_1251_mdiB_1_8886.fits;2000-02-29 12:51:02
493;20000229_1251_mdiB_1_8888.fits;2000-02-29 12:51:02
494;20000229_1251_mdiB_1_8889.fits;2000-02-29 12:51:02
495;20000229_1251_mdiB_1_8891.fits;2000-02-29 12:51:02
496;20000229_1251_mdiB_1_8892.fits;2000-02-29 12:51:02
497;20000229_1251_mdiB_1_8893.fits;2000-02-29 12:51:02
498;20000229_1251_mdiB_1_8894.fits;2000-02-29 12:51:02
499;20000229_1251_mdiB_1_8896.fits;2000-02-29 12:51:02
500;20000229_1251_mdiB_3_8879.fits;2000-02-29 12:51:02
501;20000301_1251_mdiB_1_8882.fits;2000-03-01 12:51:02
502;20000301_1251_mdiB_1_8888.fits;2000-03-01 12:51:02
503;20000301_1251_mdiB_1_8889.fits;2000-03-01 12:51:02
504;20000301_1251_mdiB_1_8891.fits;2000-03-01 12:51:02
505;20000301_1251_mdiB_1_8892.fits;2000-03-01 12:51:02
506;20000301_1251_mdiB_1_8894.fits;2000-03-01 12:51:02
507;20000301_1251_mdiB_1_8896.fits;2000-03-01 12:51:02
508;20000301_1251_mdiB_1_8897.fits;2000-03-01 12:51:02
509;20000301_1251_mdiB_2_8886.fits;2000-03-01 12:51:02
510;20000301_1251_mdiB_4_8879.fits;2000-03-01 12:51:02
511;20000302_1251_mdiB_1_8888.fits;2000-03-02 12:51:02
512;20000302_1251_mdiB_1_8889.fits;2000-03-02 12:51:02
513;20000302_1251_mdiB_1_8891.fits;2000-03-02 12:51:02
514;20000302_1251_mdiB_1_8892.fits;2000-03-02 12:51:02
515;20000302_1251_mdiB_1_8897.fits;2000-03-02 12:51:02
516;20000302_1251_mdiB_1_8898.fits;2000-03-02 12:51:02
517;20000302_1251_mdiB_2_8882.fits;2000-03-02 12:51:02
518;20000302_1251_mdiB_2_8894.fits;2000-03-02 12:51:02
519;20000302_1251_mdiB_3_8881.fits;2000-03-02 12:51:02
520;20000303_1251_mdiB_1_8883.fits;2000-03-03 12:51:02
521;20000303_1251_mdiB_1_8888.fits;2000-03-03 12:51:02
522;20000303_1251_mdiB_1_8889.fits;2000-03-03 12:51:02
523;20000303_1251_mdiB_1_8891.fits;2000-03-03 12:51:02
524;20000303_1251_mdiB_1_8892.fits;2000-03-03 12:51:02
525;20000303_1251_mdiB_1_8896.fits;2000-03-03 12:51:02
526;20000303_1251_mdiB_1_8897.fits;2000-03-03 12:51:02
527;20000303_1251_mdiB_1_8898.fits;2000-03-03 12:51:02
528;20000303_1251_mdiB_1_8899.fits;2000-03-03 12:51:02
529;20000303_1251_mdiB_2_8882.fits;2000-03-03 12:51:02
530;20000304_1247_mdiB_1_8882.fits;2000-03-04 12:47:02
531;20000304_1247_mdiB_1_8883.fits;2000-03-04 12:47:02
532;20000304_1247_mdiB_1_8889.fits;2000-03-04 12:47:02
533;20000304_1247_mdiB_1_8891.fits;2000-03-04 12:47:02
534;20000304_1247_mdiB_1_8892.fits;2000-03-04 12:47:02
535;20000304_1247_mdiB_1_8896.fits;2000-03-04 12:47:02
536;20000304_1247_mdiB_1_8897.fits;2000-03-04 12:47:02
537;20000304_1247_mdiB_1_8898.fits;2000-03-04 12:47:02
538;20000304_1247_mdiB_2_8900.fits;2000-03-04 12:47:02
539;20000305_1247_mdiB_1_8882.fits;2000-03-05 12:47:02
540;20000305_1247_mdiB_1_8889.fits;2000-03-05 12:47:02
541;20000305_1247_mdiB_1_8891.fits;2000-03-05 12:47:02
542;20000305_1247_mdiB_1_8896.fits;2000-03-05 12:47:02
543;20000305_1247_mdiB_1_8897.fits;2000-03-05 12:47:02
544;20000305_1247_mdiB_1_8898.fits;2000-03-05 12:47:02
545;20000305_1247_mdiB_1_8901.fits;2000-03-05 12:47:02
546;20000305_1247_mdiB_2_8900.fits;2000-03-05 12:47:02
547;20000306_1251_mdiB_1_8889.fits;2000-03-06 12:51:02
548;20000306_1251_mdiB_1_8891.fits;2000-03-06 12:51:02
549;20000306_1251_mdiB_1_8896.fits;2000-03-06 12:51:02
550;20000306_1251_mdiB_1_8897.fits;2000-03-06 12:51:02
551;20000306_1251_mdiB_1_8898.fits;2000-03-06 12:51:02
552;20000306_1251_mdiB_2_8900.fits;2000-03-06 12:51:02
553;20000306_1251_mdiB_2_8902.fits;2000-03-06 12:51:02
554;20000307_1251_mdiB_1_8889.fits;2000-03-07 12:51:02
555;20000307_1251_mdiB_1_8891.fits;2000-03-07 12:51:02
556;20000307_1251_mdiB_1_8896.fits;2000-03-07 12:51:02
557;20000307_1251_mdiB_1_8897.fits;2000-03-07 12:51:02
558;20000307_1251_mdiB_1_8898.fits;2000-03-07 12:51:02
559;20000307_1251_mdiB_1_8901.fits;2000-03-07 12:51:02
560;20000307_1251_mdiB_1_8902.fits;2000-03-07 12:51:02
561;20000307_1251_mdiB_1_8903.fits;2000-03-07 12:51:02
562;20000307_1251_mdiB_2_8900.fits;2000-03-07 12:51:02
563;20000308_1247_mdiB_1_8891.fits;2000-03-08 12:47:02
564;20000308_1247_mdiB_1_8897.fits;2000-03-08 12:47:02
565;20000308_1247_mdiB_1_8898.fits;2000-03-08 12:47:02
566;20000308_1247_mdiB_1_8903.fits;2000-03-08 12:47:02
567;20000308_1247_mdiB_1_8904.fits;2000-03-08 12:47:02
568;20000308_1247_mdiB_2_8900.fits;2000-03-08 12:47:02
569;20000308_1247_mdiB_2_8906.fits;2000-03-08 12:47:02
570;20000308_1247_mdiB_3_8907.fits;2000-03-08 12:47:02
571;20000309_1251_mdiB_1_8891.fits;2000-03-09 12:51:02
572;20000309_1251_mdiB_1_8898.fits;2000-03-09 12:51:02
573;20000309_1251_mdiB_1_8902.fits;2000-03-09 12:51:02
574;20000309_1251_mdiB_1_8903.fits;2000-03-09 12:51:02
575;20000309_1251_mdiB_1_8904.fits;2000-03-09 12:51:02
576;20000309_1251_mdiB_2_8900.fits;2000-03-09 12:51:02
577;20000309_1251_mdiB_2_8906.fits;2000-03-09 12:51:02
578;20000309_1251_mdiB_3_8907.fits;2000-03-09 12:51:02
579;20000310_1251_mdiB_1_8898.fits;2000-03-10 12:51:02
580;20000310_1251_mdiB_1_8902.fits;2000-03-10 12:51:02
581;20000310_1251_mdiB_1_8903.fits;2000-03-10 12:51:02
582;20000310_1251_mdiB_1_8904.fits;2000-03-10 12:51:02
583;20000310_1251_mdiB_2_8900.fits;2000-03-10 12:51:02
584;20000310_1251_mdiB_2_8906.fits;2000-03-10 12:51:02
585;20000310_1251_mdiB_3_8907.fits;2000-03-10 12:51:02
586;20000311_1247_mdiB_1_8902.fits;2000-03-11 12:47:02
587;20000311_1247_mdiB_1_8904.fits;2000-03-11 12:47:02
588;20000311_1247_mdiB_1_8909.fits;2000-03-11 12:47:02
589;20000311_1247_mdiB_2_8898.fits;2000-03-11 12:47:02
590;20000311_1247_mdiB_2_8900.fits;2000-03-11 12:47:02
591;20000311_1247_mdiB_2_8906.fits;2000-03-11 12:47:02
592;20000311_1247_mdiB_3_8907.fits;2000-03-11 12:47:02
593;20000312_1251_mdiB_1_8900.fits;2000-03-12 12:51:02
594;20000312_1251_mdiB_1_8901.fits;2000-03-12 12:51:02
595;20000312_1251_mdiB_1_8902.fits;2000-03-12 12:51:02
596;20000312_1251_mdiB_1_8904.fits;2000-03-12 12:51:02
597;20000312_1251_mdiB_1_8907.fits;2000-03-12 12:51:02
598;20000312_1251_mdiB_1_8909.fits;2000-03-12 12:51:02
599;20000312_1251_mdiB_1_8910.fits;2000-03-12 12:51:02
600;20000312_1251_mdiB_2_8898.fits;2000-03-12 12:51:02
601;20000312_1251_mdiB_2_8906.fits;2000-03-12 12:51:02
602;20000313_1251_mdiB_1_8901.fits;2000-03-13 12:51:02
603;20000313_1251_mdiB_1_8902.fits;2000-03-13 12:51:02
604;20000313_1251_mdiB_1_8904.fits;2000-03-13 12:51:02
605;20000313_1251_mdiB_1_8907.fits;2000-03-13 12:51:02
606;20000313_1251_mdiB_1_8909.fits;2000-03-13 12:51:02
607;20000313_1251_mdiB_1_8910.fits;2000-03-13 12:51:02
608;20000313_1251_mdiB_2_8898.fits;2000-03-13 12:51:02
609;20000313_1251_mdiB_2_8906.fits;2000-03-13 12:51:02
610;20000314_1251_mdiB_1_8902.fits;2000-03-14 12:51:02
611;20000314_1251_mdiB_1_8904.fits;2000-03-14 12:51:02
612;20000314_1251_mdiB_1_8906.fits;2000-03-14 12:51:02
613;20000314_1251_mdiB_1_8908.fits;2000-03-14 12:51:02
614;20000314_1251_mdiB_1_8909.fits;2000-03-14 12:51:02
615;20000314_1251_mdiB_1_8910.fits;2000-03-14 12:51:02
616;20000314_1251_mdiB_1_8911.fits;2000-03-14 12:51:02
617;20000314_1251_mdiB_1_8912.fits;2000-03-14 12:51:02
618;20000314_1251_mdiB_1_8913.fits;2000-03-14 12:51:02
619;20000314_1251_mdiB_4_8898.fits;2000-03-14 12:51:02
620;20000315_1251_mdiB_1_8901.fits;2000-03-15 12:51:02
621;20000315_1251_mdiB_1_8902.fits;2000-03-15 12:51:02
622;20000315_1251_mdiB_1_8906.fits;2000-03-15 12:51:02
623;20000315_1251_mdiB_1_8908.fits;2000-03-15 12:51:02
624;20000315_1251_mdiB_1_8909.fits;2000-03-15 12:51:02
625;20000315_1251_mdiB_1_8910.fits;2000-03-15 12:51:02
626;20000315_1251_mdiB_1_8911.fits;2000-03-15 12:51:02
627;20000315_1251_mdiB_1_8912.fits;2000-03-15 12:51:02
628;20000315_1251_mdiB_1_8913.fits;2000-03-15 12:51:02
629;20000315_1251_mdiB_2_8898.fits;2000-03-15 12:51:02
630;20000316_1251_mdiB_1_8901.fits;2000-03-16 12:51:02
631;20000316_1251_mdiB_1_8906.fits;2000-03-16 12:51:02
632;20000316_1251_mdiB_1_8909.fits;2000-03-16 12:51:02
633;20000316_1251_mdiB_1_8910.fits;2000-03-16 12:51:02
634;20000316_1251_mdiB_1_8911.fits;2000-03-16 12:51:02
635;20000316_1251_mdiB_1_8913.fits;2000-03-16 12:51:02
636;20000316_1251_mdiB_1_8914.fits;2000-03-16 12:51:02
637;20000316_1251_mdiB_1_8915.fits;2000-03-16 12:51:02
638;20000317_1247_mdiB_1_8901.fits;2000-03-17 12:47:02
639;20000317_1247_mdiB_1_8906.fits;2000-03-17 12:47:02
640;20000317_1247_mdiB_1_8909.fits;2000-03-17 12:47:02
641;20000317_1247_mdiB_1_8910.fits;2000-03-17 12:47:02
642;20000317_1247_mdiB_1_8911.fits;2000-03-17 12:47:02
643;20000317_1247_mdiB_1_8913.fits;2000-03-17 12:47:02
644;20000317_1247_mdiB_1_8914.fits;2000-03-17 12:47:02
645;20000317_1247_mdiB_1_8915.fits;2000-03-17 12:47:02
646;20000317_1247_mdiB_1_8916.fits;2000-03-17 12:47:02
647;20000318_1251_mdiB_1_8906.fits;2000-03-18 12:51:02
648;20000318_1251_mdiB_1_8909.fits;2000-03-18 12:51:02
649;20000318_1251_mdiB_1_8910.fits;2000-03-18 12:51:02
650;20000318_1251_mdiB_1_8911.fits;2000-03-18 12:51:02
651;20000318_1251_mdiB_1_8913.fits;2000-03-18 12:51:02
652;20000318_1251_mdiB_1_8915.fits;2000-03-18 12:51:02
653;20000318_1251_mdiB_1_8916.fits;2000-03-18 12:51:02
654;20000318_1251_mdiB_1_8917.fits;2000-03-18 12:51:02
655;20000319_1251_mdiB_1_8906.fits;2000-03-19 12:51:02
656;20000319_1251_mdiB_1_8909.fits;2000-03-19 12:51:02
657;20000319_1251_mdiB_1_8910.fits;2000-03-19 12:51:02
658;20000319_1251_mdiB_1_8913.fits;2000-03-19 12:51:02
659;20000319_1251_mdiB_1_8915.fits;2000-03-19 12:51:02
660;20000319_1251_mdiB_1_8916.fits;2000-03-19 12:51:02
661;20000319_1251_mdiB_1_8917.fits;2000-03-19 12:51:02
662;20000319_1251_mdiB_1_8918.fits;2000-03-19 12:51:02
663;20000319_1251_mdiB_1_8919.fits;2000-03-19 12:51:02
664;20000320_1247_mdiB_1_8906.fits;2000-03-20 12:47:02
665;20000320_1247_mdiB_1_8909.fits;2000-03-20 12:47:02
666;20000320_1247_mdiB_1_8910.fits;2000-03-20 12:47:02
667;20000320_1247_mdiB_1_8913.fits;2000-03-20 12:47:02
668;20000320_1247_mdiB_1_8915.fits;2000-03-20 12:47:02
669;20000320_1247_mdiB_1_8917.fits;2000-03-20 12:47:02
670;20000320_1247_mdiB_1_8918.fits;2000-03-20 12:47:02
671;20000320_1247_mdiB_1_8919.fits;2000-03-20 12:47:02
672;20000320_1247_mdiB_1_8921.fits;2000-03-20 12:47:02
673;20000320_1247_mdiB_2_8916.fits;2000-03-20 12:47:02
674;20000321_1251_mdiB_1_8909.fits;2000-03-21 12:51:02
675;20000321_1251_mdiB_1_8910.fits;2000-03-21 12:51:02
676;20000321_1251_mdiB_1_8913.fits;2000-03-21 12:51:02
677;20000321_1251_mdiB_1_8915.fits;2000-03-21 12:51:02
678;20000321_1251_mdiB_1_8917.fits;2000-03-21 12:51:02
679;20000321_1251_mdiB_1_8918.fits;2000-03-21 12:51:02
680;20000321_1251_mdiB_1_8919.fits;2000-03-21 12:51:02
681;20000321_1251_mdiB_1_8921.fits;2000-03-21 12:51:02
682;20000321_1251_mdiB_1_8922.fits;2000-03-21 12:51:02
683;20000321_1251_mdiB_2_8916.fits;2000-03-21 12:51:02
684;20000322_1251_mdiB_1_8910.fits;2000-03-22 12:51:02
685;20000322_1251_mdiB_1_8913.fits;2000-03-22 12:51:02
686;20000322_1251_mdiB_1_8915.fits;2000-03-22 12:51:02
687;20000322_1251_mdiB_1_8916.fits;2000-03-22 12:51:02
688;20000322_1251_mdiB_1_8917.fits;2000-03-22 12:51:02
689;20000322_1251_mdiB_1_8918.fits;2000-03-22 12:51:02
690;20000322_1251_mdiB_1_8919.fits;2000-03-22 12:51:02
691;20000322_1251_mdiB_1_8920.fits;2000-03-22 12:51:02
692;20000322_1251_mdiB_1_8921.fits;2000-03-22 12:51:02
693;20000322_1251_mdiB_1_8922.fits;2000-03-22 12:51:02
694;20000322_1251_mdiB_1_8923.fits;2000-03-22 12:51:02
695;20000323_1251_mdiB_1_8910.fits;2000-03-23 12:51:02
696;20000323_1251_mdiB_1_8913.fits;2000-03-23 12:51:02
697;20000323_1251_mdiB_1_8915.fits;2000-03-23 12:51:02
698;20000323_1251_mdiB_1_8920.fits;2000-03-23 12:51:02
699;20000323_1251_mdiB_1_8922.fits;2000-03-23 12:51:02
700;20000323_1251_mdiB_1_8924.fits;2000-03-23 12:51:02
701;20000323_1251_mdiB_1_8925.fits;2000-03-23 12:51:02
702;20000323_1251_mdiB_1_8926.fits;2000-03-23 12:51:02
703;20000323_1251_mdiB_2_8916.fits;2000-03-23 12:51:02
704;20000323_1251_mdiB_2_8918.fits;2000-03-23 12:51:02
705;20000323_1251_mdiB_2_8921.fits;2000-03-23 12:51:02
706;20000324_1251_mdiB_1_8910.fits;2000-03-24 12:51:02
707;20000324_1251_mdiB_1_8913.fits;2000-03-24 12:51:02
708;20000324_1251_mdiB_1_8915.fits;2000-03-24 12:51:02
709;20000324_1251_mdiB_1_8920.fits;2000-03-24 12:51:02
710;20000324_1251_mdiB_1_8922.fits;2000-03-24 12:51:02
711;20000324_1251_mdiB_1_8925.fits;2000-03-24 12:51:02
712;20000324_1251_mdiB_1_8926.fits;2000-03-24 12:51:02
713;20000324_1251_mdiB_2_8916.fits;2000-03-24 12:51:02
714;20000324_1251_mdiB_2_8918.fits;2000-03-24 12:51:02
715;20000324_1251_mdiB_2_8921.fits;2000-03-24 12:51:02
716;20000324_1251_mdiB_2_8924.fits;2000-03-24 12:51:02
717;20000325_1251_mdiB_1_8913.fits;2000-03-25 12:51:02
718;20000325_1251_mdiB_1_8915.fits;2000-03-25 12:51:02
719;20000325_1251_mdiB_1_8917.fits;2000-03-25 12:51:02
720;20000325_1251_mdiB_1_8918.fits;2000-03-25 12:51:02
721;20000325_1251_mdiB_1_8922.fits;2000-03-25 12:51:02
722;20000325_1251_mdiB_1_8926.fits;2000-03-25 12:51:02
723;20000325_1251_mdiB_1_8930.fits;2000-03-25 12:51:02
724;20000325_1251_mdiB_2_8916.fits;2000-03-25 12:51:02
725;20000325_1251_mdiB_2_8921.fits;2000-03-25 12:51:02
726;20000325_1251_mdiB_2_8924.fits;2000-03-25 12:51:02
727;20000325_1251_mdiB_2_8925.fits;2000-03-25 12:51:02
728;20000326_1251_mdiB_1_8913.fits;2000-03-26 12:51:02
729;20000326_1251_mdiB_1_8917.fits;2000-03-26 12:51:02
730;20000326_1251_mdiB_1_8926.fits;2000-03-26 12:51:02
731;20000326_1251_mdiB_1_8930.fits;2000-03-26 12:51:02
732;20000326_1251_mdiB_1_8932.fits;2000-03-26 12:51:02
733;20000326_1251_mdiB_2_8921.fits;2000-03-26 12:51:02
734;20000326_1251_mdiB_2_8924.fits;2000-03-26 12:51:02
735;20000326_1251_mdiB_3_8915.fits;2000-03-26 12:51:02
736;20000326_1251_mdiB_3_8925.fits;2000-03-26 12:51:02
737;20000327_1251_mdiB_1_8913.fits;2000-03-27 12:51:02
738;20000327_1251_mdiB_1_8926.fits;2000-03-27 12:51:02
739;20000327_1251_mdiB_1_8932.fits;2000-03-27 12:51:02
740;20000327_1251_mdiB_1_8933.fits;2000-03-27 12:51:02
741;20000327_1251_mdiB_1_8934.fits;2000-03-27 12:51:02
742;20000327_1251_mdiB_2_8921.fits;2000-03-27 12:51:02
743;20000327_1251_mdiB_2_8924.fits;2000-03-27 12:51:02
744;20000327_1251_mdiB_2_8925.fits;2000-03-27 12:51:02
745;20000327_1251_mdiB_3_8915.fits;2000-03-27 12:51:02
746;20000328_1251_mdiB_1_8926.fits;2000-03-28 12:51:02
747;20000328_1251_mdiB_1_8932.fits;2000-03-28 12:51:02
748;20000328_1251_mdiB_1_8933.fits;2000-03-28 12:51:02
749;20000328_1251_mdiB_1_8934.fits;2000-03-28 12:51:02
750;20000328_1251_mdiB_2_8921.fits;2000-03-28 12:51:02
751;20000328_1251_mdiB_2_8924.fits;2000-03-28 12:51:02
752;20000328_1251_mdiB_2_8925.fits;2000-03-28 12:51:02
753;20000328_1251_mdiB_3_8915.fits;2000-03-28 12:51:02
754;20000329_1247_mdiB_1_8921.fits;2000-03-29 12:47:02
755;20000329_1247_mdiB_1_8922.fits;2000-03-29 12:47:02
756;20000329_1247_mdiB_1_8926.fits;2000-03-29 12:47:02
757;20000329_1247_mdiB_1_8933.fits;2000-03-29 12:47:02
758;20000329_1247_mdiB_1_8934.fits;2000-03-29 12:47:02
759;20000329_1247_mdiB_1_8936.fits;2000-03-29 12:47:02
760;20000329_1247_mdiB_1_8937.fits;2000-03-29 12:47:02
761;20000329_1247_mdiB_2_8924.fits;2000-03-29 12:47:02
762;20000329_1247_mdiB_2_8931.fits;2000-03-29 12:47:02
763;20000329_1247_mdiB_2_8932.fits;2000-03-29 12:47:02
764;20000329_1247_mdiB_3_8915.fits;2000-03-29 12:47:02
765;20000330_1251_mdiB_1_8921.fits;2000-03-30 12:51:02
766;20000330_1251_mdiB_1_8922.fits;2000-03-30 12:51:02
767;20000330_1251_mdiB_1_8927.fits;2000-03-30 12:51:02
768;20000330_1251_mdiB_1_8933.fits;2000-03-30 12:51:02
769;20000330_1251_mdiB_1_8934.fits;2000-03-30 12:51:02
770;20000330_1251_mdiB_2_8924.fits;2000-03-30 12:51:02
771;20000330_1251_mdiB_2_8931.fits;2000-03-30 12:51:02
772;20000330_1251_mdiB_2_8932.fits;2000-03-30 12:51:02
773;20000330_1251_mdiB_2_8936.fits;2000-03-30 12:51:02
774;20000330_1251_mdiB_4_8939.fits;2000-03-30 12:51:02
775;20000331_1247_mdiB_1_8921.fits;2000-03-31 12:47:02
776;20000331_1247_mdiB_1_8933.fits;2000-03-31 12:47:02
777;20000331_1247_mdiB_1_8934.fits;2000-03-31 12:47:02
778;20000331_1247_mdiB_1_8941.fits;2000-03-31 12:47:02
779;20000331_1247_mdiB_1_8942.fits;2000-03-31 12:47:02
780;20000331_1247_mdiB_1_8943.fits;2000-03-31 12:47:02
781;20000331_1247_mdiB_2_8924.fits;2000-03-31 12:47:02
782;20000331_1247_mdiB_2_8931.fits;2000-03-31 12:47:02
783;20000331_1247_mdiB_2_8935.fits;2000-03-31 12:47:02
784;20000331_1247_mdiB_2_8936.fits;2000-03-31 12:47:02
785;20000331_1247_mdiB_2_8939.fits;2000-03-31 12:47:02
786;20000401_1248_mdiB_1_8933.fits;2000-04-01 12:48:03
787;20000401_1248_mdiB_1_8942.fits;2000-04-01 12:48:03
788;20000401_1248_mdiB_1_8943.fits;2000-04-01 12:48:03
789;20000401_1248_mdiB_1_8944.fits;2000-04-01 12:48:03
790;20000401_1248_mdiB_1_8945.fits;2000-04-01 12:48:03
791;20000401_1248_mdiB_2_8924.fits;2000-04-01 12:48:03
792;20000401_1248_mdiB_2_8935.fits;2000-04-01 12:48:03
793;20000401_1248_mdiB_2_8936.fits;2000-04-01 12:48:03
794;20000401_1248_mdiB_2_8939.fits;2000-04-01 12:48:03
795;20000401_1248_mdiB_3_8931.fits;2000-04-01 12:48:03
796;20000402_1251_mdiB_1_8933.fits;2000-04-02 12:51:03
797;20000402_1251_mdiB_1_8942.fits;2000-04-02 12:51:03
798;20000402_1251_mdiB_1_8943.fits;2000-04-02 12:51:03
